fecha,hora,timestamp,posicion,nombre_trend,volumen,volumen_numerico
05-11-2024,19:37,05-11-2024|19:37,5,#VoteKamala,154.000 tweet,154000.0
05-11-2024,19:37,05-11-2024|19:37,6,Oasis,59.800 tweet,59800.0
05-11-2024,19:37,05-11-2024|19:37,7,Liverpool,104.000 tweet,104000.0
05-11-2024,19:37,05-11-2024|19:37,8,Papa Giorgio,45.400 tweet,45400.0
05-11-2024,19:37,05-11-2024|19:37,9,Cerutti,,
05-11-2024,20:00,05-11-2024|20:00,1,Trump,3.620.000 tweet,3620000.0
05-11-2024,20:00,05-11-2024|20:00,10,Liverpool,116.000 tweet,116000.0
05-11-2024,20:00,05-11-2024|20:00,2,#MileiVago,29.400 tweet,29400.0
05-11-2024,20:00,05-11-2024|20:00,3,#Kamala4President,21.799 tweet,21799.0
05-11-2024,20:00,05-11-2024|20:00,4,Oasis,60.800 tweet,60800.0
05-11-2024,20:00,05-11-2024|20:00,5,Milan,187.000 tweet,187000.0
05-11-2024,20:00,05-11-2024|20:00,6,Real Madrid,214.000 tweet,214000.0
05-11-2024,20:00,05-11-2024|20:00,7,Neves,3.187 tweet,3187.0
05-11-2024,20:00,05-11-2024|20:00,8,Papa Giorgio,46.800 tweet,46800.0
05-11-2024,20:00,05-11-2024|20:00,9,Baez,2.515 tweet,2515.0
05-12-2024,10:00,05-12-2024|10:00,1,#ColapintoToF1In2025,135.000 tweet,135000.0
05-12-2024,10:00,05-12-2024|10:00,10,#ArgentinaSKZ,21.600 tweet,21600.0
05-12-2024,10:00,05-12-2024|10:00,2,Kueider,151.000 tweet,151000.0
05-12-2024,10:00,05-12-2024|10:00,3,Spotify,3.800.000 tweet,3800000.0
05-12-2024,10:00,05-12-2024|10:00,4,#GranHermano,90.400 tweet,90400.0
05-12-2024,10:00,05-12-2024|10:00,5,Delfina,9.838 tweet,9838.0
05-12-2024,10:00,05-12-2024|10:00,6,Paraguay,75.400 tweet,75400.0
05-12-2024,10:00,05-12-2024|10:00,7,#BuenJueves,,
05-12-2024,10:00,05-12-2024|10:00,8,Muniain,8.172 tweet,8172.0
05-12-2024,10:00,05-12-2024|10:00,9,Ulises,11.000 tweet,11000.0
05-12-2024,14:00,05-12-2024|14:00,1,Kueider,152.000 tweet,152000.0
05-12-2024,14:00,05-12-2024|14:00,10,Ulises,11.800 tweet,11800.0
05-12-2024,14:00,05-12-2024|14:00,2,#ColapintoToF1In2025,112.000 tweet,112000.0
05-12-2024,14:00,05-12-2024|14:00,3,Spotify,3.340.000 tweet,3340000.0
05-12-2024,14:00,05-12-2024|14:00,4,Paraguay,66.000 tweet,66000.0
05-12-2024,14:00,05-12-2024|14:00,5,Delfina,11.600 tweet,11600.0
05-12-2024,14:00,05-12-2024|14:00,6,#GranHermano,88.199 tweet,88199.0
05-12-2024,14:00,05-12-2024|14:00,7,Muniain,9.043 tweet,9043.0
05-12-2024,14:00,05-12-2024|14:00,8,#ArgentinaSKZ,22.400 tweet,22400.0
05-12-2024,14:00,05-12-2024|14:00,9,#DominATEnArgentina,21.000 tweet,21000.0
05-12-2024,14:36,05-12-2024|14:36,1,Kueider,145.000 tweet,145000.0
05-12-2024,14:36,05-12-2024|14:36,10,Ulises,11.800 tweet,11800.0
05-12-2024,14:36,05-12-2024|14:36,2,#ColapintoToF1In2025,105.000 tweet,105000.0
05-12-2024,14:36,05-12-2024|14:36,3,Spotify,2.960.000 tweet,2960000.0
05-12-2024,14:36,05-12-2024|14:36,4,Paraguay,61.000 tweet,61000.0
05-12-2024,14:36,05-12-2024|14:36,5,Delfina,11.800 tweet,11800.0
05-12-2024,14:36,05-12-2024|14:36,6,#GranHermano,86.000 tweet,86000.0
05-12-2024,14:36,05-12-2024|14:36,7,Muniain,9.118 tweet,9118.0
05-12-2024,14:36,05-12-2024|14:36,8,#ArgentinaSKZ,21.000 tweet,21000.0
05-12-2024,14:36,05-12-2024|14:36,9,#DominATEnArgentina,19.799 tweet,19799.0
05-12-2024,15:00,05-12-2024|15:00,1,Kueider,148.000 tweet,148000.0
05-12-2024,15:00,05-12-2024|15:00,10,Ulises,12.200 tweet,12200.0
05-12-2024,15:00,05-12-2024|15:00,2,#ColapintoToF1In2025,106.000 tweet,106000.0
05-12-2024,15:00,05-12-2024|15:00,3,Spotify,3.019.999 tweet,3019999.0
05-12-2024,15:00,05-12-2024|15:00,4,Paraguay,62.200 tweet,62200.0
05-12-2024,15:00,05-12-2024|15:00,5,Delfina,12.200 tweet,12200.0
05-12-2024,15:00,05-12-2024|15:00,6,#GranHermano,87.400 tweet,87400.0
05-12-2024,15:00,05-12-2024|15:00,7,Muniain,9.227 tweet,9227.0
05-12-2024,15:00,05-12-2024|15:00,8,#ArgentinaSKZ,21.000 tweet,21000.0
05-12-2024,15:00,05-12-2024|15:00,9,#DominATEnArgentina,20.600 tweet,20600.0
05-12-2024,20:00,05-12-2024|20:00,1,Belliboni,18.200 tweet,18200.0
05-12-2024,20:00,05-12-2024|20:00,10,River,152.000 tweet,152000.0
05-12-2024,20:00,05-12-2024|20:00,2,Bayern,41.800 tweet,41800.0
05-12-2024,20:00,05-12-2024|20:00,3,Demichelis,13.600 tweet,13600.0
05-12-2024,20:00,05-12-2024|20:00,4,Fijap,7.983 tweet,7983.0
05-12-2024,20:00,05-12-2024|20:00,5,Mundial de Clubes,75.000 tweet,75000.0
05-12-2024,20:00,05-12-2024|20:00,6,PALMAS Y DESAMORES IS OUT,16.000 tweet,16000.0
05-12-2024,20:00,05-12-2024|20:00,7,#juevesdeplp,,
05-12-2024,20:00,05-12-2024|20:00,8,Nisman,22.799 tweet,22799.0
05-12-2024,20:00,05-12-2024|20:00,9,Kane,17.799 tweet,17799.0
06-01-2025,10:00,06-01-2025|10:00,1,#GoldenGlobes,2.620.000 tweet,2620000.0
06-01-2025,10:00,06-01-2025|10:00,10,#AntesQueNadie,,
06-01-2025,10:00,06-01-2025|10:00,2,Reyes,340.000 tweet,340000.0
06-01-2025,10:00,06-01-2025|10:00,3,#ElClubDelMoro,,
06-01-2025,10:00,06-01-2025|10:00,4,#BuenLunes,,
06-01-2025,10:00,06-01-2025|10:00,5,Icardi,37.000 tweet,37000.0
06-01-2025,10:00,06-01-2025|10:00,6,Bad Bunny,221.000 tweet,221000.0
06-01-2025,10:00,06-01-2025|10:00,7,Emilia Perez,338.000 tweet,338000.0
06-01-2025,10:00,06-01-2025|10:00,8,Wanda,45.000 tweet,45000.0
06-01-2025,10:00,06-01-2025|10:00,9,Maguire,92.400 tweet,92400.0
06-01-2025,13:02,06-01-2025|13:02,1,Reyes,376.000 tweet,376000.0
06-01-2025,13:02,06-01-2025|13:02,10,Rodrigo Battaglia,,
06-01-2025,13:02,06-01-2025|13:02,2,#PatriaYFamilia,1.488 tweet,1488.0
06-01-2025,13:02,06-01-2025|13:02,3,#GoldenGlobes,2.840.000 tweet,2840000.0
06-01-2025,13:02,06-01-2025|13:02,4,#veranolga,,
06-01-2025,13:02,06-01-2025|13:02,5,Maguire,94.000 tweet,94000.0
06-01-2025,13:02,06-01-2025|13:02,6,#CumCoin,,
06-01-2025,13:02,06-01-2025|13:02,7,Emilia Perez,378.000 tweet,378000.0
06-01-2025,13:02,06-01-2025|13:02,8,Bad Bunny,233.000 tweet,233000.0
06-01-2025,13:02,06-01-2025|13:02,9,Icardi,36.800 tweet,36800.0
06-01-2025,14:00,06-01-2025|14:00,1,Reyes,389.000 tweet,389000.0
06-01-2025,14:00,06-01-2025|14:00,10,#BuenLunes,1.728 tweet,1728.0
06-01-2025,14:00,06-01-2025|14:00,2,#GoldenGlobes,2.900.000 tweet,2900000.0
06-01-2025,14:00,06-01-2025|14:00,3,#PatriaYFamilia,1.685 tweet,1685.0
06-01-2025,14:00,06-01-2025|14:00,4,#veranolga,,
06-01-2025,14:00,06-01-2025|14:00,5,Emilia Perez,392.000 tweet,392000.0
06-01-2025,14:00,06-01-2025|14:00,6,Bad Bunny,218.000 tweet,218000.0
06-01-2025,14:00,06-01-2025|14:00,7,Justin Trudeau,253.000 tweet,253000.0
06-01-2025,14:00,06-01-2025|14:00,8,Icardi,35.800 tweet,35800.0
06-01-2025,14:00,06-01-2025|14:00,9,#CumCoin,,
06-01-2025,20:00,06-01-2025|20:00,1,Reyes,416.000 tweet,416000.0
06-01-2025,20:00,06-01-2025|20:00,10,Leao,28.799 tweet,28799.0
06-01-2025,20:00,06-01-2025|20:00,2,Milan,125.000 tweet,125000.0
06-01-2025,20:00,06-01-2025|20:00,3,#GoldenGlobes,2.099.999 tweet,2099999.0
06-01-2025,20:00,06-01-2025|20:00,4,#veranolga,1.922 tweet,1922.0
06-01-2025,20:00,06-01-2025|20:00,5,#LaNovelaDelStreaming,,
06-01-2025,20:00,06-01-2025|20:00,6,#integracionmateista,,
06-01-2025,20:00,06-01-2025|20:00,7,Scioli,16.600 tweet,16600.0
06-01-2025,20:00,06-01-2025|20:00,8,#patriayfamilia,2.104 tweet,2104.0
06-01-2025,20:00,06-01-2025|20:00,9,Ander Herrera,1.490 tweet,1490.0
06-02-2025,10:00,06-02-2025|10:00,1,#BuenJueves,,
06-02-2025,10:00,06-02-2025|10:00,10,#ChauLocuraDeGenero,24.799 tweet,24799.0
06-02-2025,10:00,06-02-2025|10:00,2,La OMS,214.000 tweet,214000.0
06-02-2025,10:00,06-02-2025|10:00,3,Chiara,70.000 tweet,70000.0
06-02-2025,10:00,06-02-2025|10:00,4,#GranHermano,136.000 tweet,136000.0
06-02-2025,10:00,06-02-2025|10:00,5,Rial,24.799 tweet,24799.0
06-02-2025,10:00,06-02-2025|10:00,6,BRIAN AL 9009,11.000 tweet,11000.0
06-02-2025,10:00,06-02-2025|10:00,7,Covid,243.000 tweet,243000.0
06-02-2025,10:00,06-02-2025|10:00,8,#ElClubDelMoro,,
06-02-2025,10:00,06-02-2025|10:00,9,Jenifer,21.799 tweet,21799.0
06-02-2025,14:00,06-02-2025|14:00,1,La OMS,200.000 tweet,200000.0
06-02-2025,14:00,06-02-2025|14:00,10,Blender,22.400 tweet,22400.0
06-02-2025,14:00,06-02-2025|14:00,2,Guille Aquino,3.164 tweet,3164.0
06-02-2025,14:00,06-02-2025|14:00,3,BRIAN AL 9009,12.200 tweet,12200.0
06-02-2025,14:00,06-02-2025|14:00,4,Rial,19.200 tweet,19200.0
06-02-2025,14:00,06-02-2025|14:00,5,Chiara,70.600 tweet,70600.0
06-02-2025,14:00,06-02-2025|14:00,6,Covid,233.000 tweet,233000.0
06-02-2025,14:00,06-02-2025|14:00,7,#BuenJueves,1.009 tweet,1009.0
06-02-2025,14:00,06-02-2025|14:00,8,Jenifer,20.200 tweet,20200.0
06-02-2025,14:00,06-02-2025|14:00,9,#ChauLocuraDeGenero,26.799 tweet,26799.0
06-02-2025,17:34,06-02-2025|17:34,1,La OMS,143.000 tweet,143000.0
06-02-2025,17:34,06-02-2025|17:34,10,Messi,101.000 tweet,101000.0
06-02-2025,17:34,06-02-2025|17:34,2,Chiara,70.800 tweet,70800.0
06-02-2025,17:34,06-02-2025|17:34,3,Guille Aquino,4.124 tweet,4124.0
06-02-2025,17:34,06-02-2025|17:34,4,Rial,17.600 tweet,17600.0
06-02-2025,17:34,06-02-2025|17:34,5,BRIAN AL 9009,,
06-02-2025,17:34,06-02-2025|17:34,6,Covid,210.000 tweet,210000.0
06-02-2025,17:34,06-02-2025|17:34,7,FURIA EN EL DEBATE DE GH,6.838 tweet,6838.0
06-02-2025,17:34,06-02-2025|17:34,8,Jenifer,21.400 tweet,21400.0
06-02-2025,17:34,06-02-2025|17:34,9,#BuenJueves,1.253 tweet,1253.0
06-02-2025,20:00,06-02-2025|20:00,1,Messi,122.000 tweet,122000.0
06-02-2025,20:00,06-02-2025|20:00,10,Jenifer,24.000 tweet,24000.0
06-02-2025,20:00,06-02-2025|20:00,2,FURIA EN EL DEBATE DE GH,23.400 tweet,23400.0
06-02-2025,20:00,06-02-2025|20:00,3,La OMS,127.000 tweet,127000.0
06-02-2025,20:00,06-02-2025|20:00,4,Aldosivi,1.252 tweet,1252.0
06-02-2025,20:00,06-02-2025|20:00,5,Guille Aquino,4.733 tweet,4733.0
06-02-2025,20:00,06-02-2025|20:00,6,Chiara,76.600 tweet,76600.0
06-02-2025,20:00,06-02-2025|20:00,7,Rial,17.600 tweet,17600.0
06-02-2025,20:00,06-02-2025|20:00,8,#integracionclikkie,,
06-02-2025,20:00,06-02-2025|20:00,9,Liverpool,95.600 tweet,95600.0
06-05-2025,10:00,06-05-2025|10:00,1,Benja,82.199 tweet,82199.0
06-05-2025,10:00,06-05-2025|10:00,10,NO AL FRAUDE,51.800 tweet,51800.0
06-05-2025,10:00,06-05-2025|10:00,2,Chiara,361.000 tweet,361000.0
06-05-2025,10:00,06-05-2025|10:00,3,#BuenMartes,,
06-05-2025,10:00,06-05-2025|10:00,4,#MetGala,6.640.000 tweet,6640000.0
06-05-2025,10:00,06-05-2025|10:00,5,#GranHermano,402.000 tweet,402000.0
06-05-2025,10:00,06-05-2025|10:00,6,Ulises,62.200 tweet,62200.0
06-05-2025,10:00,06-05-2025|10:00,7,Rihanna,315.000 tweet,315000.0
06-05-2025,10:00,06-05-2025|10:00,8,#FmLuzu,,
06-05-2025,10:00,06-05-2025|10:00,9,#ParoDeColectivos,,
06-05-2025,14:00,06-05-2025|14:00,1,Benja,88.600 tweet,88600.0
06-05-2025,14:00,06-05-2025|14:00,10,GTA 6,157.000 tweet,157000.0
06-05-2025,14:00,06-05-2025|14:00,2,#MetGala,5.939.999 tweet,5939999.0
06-05-2025,14:00,06-05-2025|14:00,3,Chiara,318.000 tweet,318000.0
06-05-2025,14:00,06-05-2025|14:00,4,Zandvoort,1.006 tweet,1006.0
06-05-2025,14:00,06-05-2025|14:00,5,#GranHermano,385.000 tweet,385000.0
06-05-2025,14:00,06-05-2025|14:00,6,Patricia Bullrich,,
06-05-2025,14:00,06-05-2025|14:00,7,Brancatelli,34.200 tweet,34200.0
06-05-2025,14:00,06-05-2025|14:00,8,Rihanna,359.000 tweet,359000.0
06-05-2025,14:00,06-05-2025|14:00,9,no al fraude,44.400 tweet,44400.0
06-05-2025,20:00,06-05-2025|20:00,1,Barcelona,595.000 tweet,595000.0
06-05-2025,20:00,06-05-2025|20:00,10,Oakes,13.399 tweet,13399.0
06-05-2025,20:00,06-05-2025|20:00,2,Araujo,213.000 tweet,213000.0
06-05-2025,20:00,06-05-2025|20:00,3,Champions,435.000 tweet,435000.0
06-05-2025,20:00,06-05-2025|20:00,4,Barca,606.000 tweet,606000.0
06-05-2025,20:00,06-05-2025|20:00,5,Lautaro,74.000 tweet,74000.0
06-05-2025,20:00,06-05-2025|20:00,6,Lamine,206.000 tweet,206000.0
06-05-2025,20:00,06-05-2025|20:00,7,Pakistán,1.279.999 tweet,1279999.0
06-05-2025,20:00,06-05-2025|20:00,8,El Inter,173.000 tweet,173000.0
06-05-2025,20:00,06-05-2025|20:00,9,Acerbi,69.600 tweet,69600.0
06-05-2025,20:39,06-05-2025|20:39,1,Barcelona,621.000 tweet,621000.0
06-05-2025,20:39,06-05-2025|20:39,10,El Inter,184.000 tweet,184000.0
06-05-2025,20:39,06-05-2025|20:39,2,Araujo,225.000 tweet,225000.0
06-05-2025,20:39,06-05-2025|20:39,3,Champions,458.000 tweet,458000.0
06-05-2025,20:39,06-05-2025|20:39,4,Barca,635.000 tweet,635000.0
06-05-2025,20:39,06-05-2025|20:39,5,Lautaro,77.000 tweet,77000.0
06-05-2025,20:39,06-05-2025|20:39,6,Lamine,221.000 tweet,221000.0
06-05-2025,20:39,06-05-2025|20:39,7,Pakistán,1.500.000 tweet,1500000.0
06-05-2025,20:39,06-05-2025|20:39,8,Solari,2.433 tweet,2433.0
06-05-2025,20:39,06-05-2025|20:39,9,Acerbi,76.199 tweet,76199.0
06-06-2025,10:00,06-06-2025|10:00,1,Elon,4.220.000 tweet,4220000.0
06-06-2025,10:00,06-06-2025|10:00,10,Simeone,6.622 tweet,6622.0
06-06-2025,10:00,06-06-2025|10:00,2,Mastantuono,103.000 tweet,103000.0
06-06-2025,10:00,06-06-2025|10:00,3,Chile,150.000 tweet,150000.0
06-06-2025,10:00,06-06-2025|10:00,4,Vidal,52.400 tweet,52400.0
06-06-2025,10:00,06-06-2025|10:00,5,#BuenViernes,,
06-06-2025,10:00,06-06-2025|10:00,6,Argentina,211.000 tweet,211000.0
06-06-2025,10:00,06-06-2025|10:00,7,Messi,166.000 tweet,166000.0
06-06-2025,10:00,06-06-2025|10:00,8,Julian,77.199 tweet,77199.0
06-06-2025,10:00,06-06-2025|10:00,9,Real Madrid,139.000 tweet,139000.0
06-06-2025,14:00,06-06-2025|14:00,1,Trump,2.380.000 tweet,2380000.0
06-06-2025,14:00,06-06-2025|14:00,10,EUGENIA AL 9009,27.600 tweet,27600.0
06-06-2025,14:00,06-06-2025|14:00,2,Mastantuono,93.199 tweet,93199.0
06-06-2025,14:00,06-06-2025|14:00,3,Chile,155.000 tweet,155000.0
06-06-2025,14:00,06-06-2025|14:00,4,Vidal,59.400 tweet,59400.0
06-06-2025,14:00,06-06-2025|14:00,5,Argentina,222.000 tweet,222000.0
06-06-2025,14:00,06-06-2025|14:00,6,Real Madrid,133.000 tweet,133000.0
06-06-2025,14:00,06-06-2025|14:00,7,De Paul,26.799 tweet,26799.0
06-06-2025,14:00,06-06-2025|14:00,8,Messi,175.000 tweet,175000.0
06-06-2025,14:00,06-06-2025|14:00,9,Julian,85.199 tweet,85199.0
06-06-2025,15:17,06-06-2025|15:17,1,Trump,3.179.999 tweet,3179999.0
06-06-2025,15:17,06-06-2025|15:17,10,Julian,86.000 tweet,86000.0
06-06-2025,15:17,06-06-2025|15:17,2,Mastantuono,89.199 tweet,89199.0
06-06-2025,15:17,06-06-2025|15:17,3,Chile,157.000 tweet,157000.0
06-06-2025,15:17,06-06-2025|15:17,4,Vidal,60.000 tweet,60000.0
06-06-2025,15:17,06-06-2025|15:17,5,Argentina,219.000 tweet,219000.0
06-06-2025,15:17,06-06-2025|15:17,6,De Paul,26.799 tweet,26799.0
06-06-2025,15:17,06-06-2025|15:17,7,Real Madrid,127.000 tweet,127000.0
06-06-2025,15:17,06-06-2025|15:17,8,EUGENIA AL 9009,25.799 tweet,25799.0
06-06-2025,15:17,06-06-2025|15:17,9,Messi,173.000 tweet,173000.0
06-06-2025,20:00,06-06-2025|20:00,1,Wanda,40.599 tweet,40599.0
06-06-2025,20:00,06-06-2025|20:00,10,Real Madrid,111.000 tweet,111000.0
06-06-2025,20:00,06-06-2025|20:00,2,Trump,4.279.999 tweet,4279999.0
06-06-2025,20:00,06-06-2025|20:00,3,Chile,168.000 tweet,168000.0
06-06-2025,20:00,06-06-2025|20:00,4,Mauro,30.400 tweet,30400.0
06-06-2025,20:00,06-06-2025|20:00,5,Mastantuono,83.199 tweet,83199.0
06-06-2025,20:00,06-06-2025|20:00,6,Vidal,64.800 tweet,64800.0
06-06-2025,20:00,06-06-2025|20:00,7,EUGENIA AL 9009,23.400 tweet,23400.0
06-06-2025,20:00,06-06-2025|20:00,8,Argentina,225.000 tweet,225000.0
06-06-2025,20:00,06-06-2025|20:00,9,De Paul,27.000 tweet,27000.0
06-06-2025,22:11,06-06-2025|22:11,1,Thiago,34.400 tweet,34400.0
06-06-2025,22:11,06-06-2025|22:11,10,Bullrich,9.313 tweet,9313.0
06-06-2025,22:11,06-06-2025|22:11,2,Wanda,50.200 tweet,50200.0
06-06-2025,22:11,06-06-2025|22:11,3,Trump,4.460.000 tweet,4460000.0
06-06-2025,22:11,06-06-2025|22:11,4,Chile,165.000 tweet,165000.0
06-06-2025,22:11,06-06-2025|22:11,5,Mastantuono,79.800 tweet,79800.0
06-06-2025,22:11,06-06-2025|22:11,6,Mauro,32.599 tweet,32599.0
06-06-2025,22:11,06-06-2025|22:11,7,Vidal,62.800 tweet,62800.0
06-06-2025,22:11,06-06-2025|22:11,8,EUGENIA AL 9009,22.000 tweet,22000.0
06-06-2025,22:11,06-06-2025|22:11,9,Resident Evil 9,40.000 tweet,40000.0
06-08-2025,10:00,06-08-2025|10:00,1,#NicoVarroneAF2,18.000 tweet,18000.0
06-08-2025,10:00,06-08-2025|10:00,10,CABA,28.400 tweet,28400.0
06-08-2025,10:00,06-08-2025|10:00,2,Hungría,3.940 tweet,3940.0
06-08-2025,10:00,06-08-2025|10:00,3,#ANUNCIO360,11.800 tweet,11800.0
06-08-2025,10:00,06-08-2025|10:00,4,Pirelli,2.202 tweet,2202.0
06-08-2025,10:00,06-08-2025|10:00,5,Franco Colapinto,3.717 tweet,3717.0
06-08-2025,10:00,06-08-2025|10:00,6,Hungaroring,1.614 tweet,1614.0
06-08-2025,10:00,06-08-2025|10:00,7,#AntesQueNadie,,
06-08-2025,10:00,06-08-2025|10:00,8,#BuenMiercoles,,
06-08-2025,10:00,06-08-2025|10:00,9,maria becerra,,
06-08-2025,11:10,06-08-2025|11:10,1,#NicoVarroneAF2,18.600 tweet,18600.0
06-08-2025,11:10,06-08-2025|11:10,10,Hungaroring,1.753 tweet,1753.0
06-08-2025,11:10,06-08-2025|11:10,2,#ANUNCIO360,11.000 tweet,11000.0
06-08-2025,11:10,06-08-2025|11:10,3,Maria,165.000 tweet,165000.0
06-08-2025,11:10,06-08-2025|11:10,4,Franco Colapinto,4.020 tweet,4020.0
06-08-2025,11:10,06-08-2025|11:10,5,Pirelli,2.529 tweet,2529.0
06-08-2025,11:10,06-08-2025|11:10,6,CABA,29.000 tweet,29000.0
06-08-2025,11:10,06-08-2025|11:10,7,El PRO,32.200 tweet,32200.0
06-08-2025,11:10,06-08-2025|11:10,8,Hungría,4.075 tweet,4075.0
06-08-2025,11:10,06-08-2025|11:10,9,#AntesQueNadie,,
06-08-2025,14:00,06-08-2025|14:00,1,Cascini,1.323 tweet,1323.0
06-08-2025,14:00,06-08-2025|14:00,10,CABA,28.600 tweet,28600.0
06-08-2025,14:00,06-08-2025|14:00,2,#NicoVarroneAF2,19.000 tweet,19000.0
06-08-2025,14:00,06-08-2025|14:00,3,Cerati,2.358 tweet,2358.0
06-08-2025,14:00,06-08-2025|14:00,4,#QueSeaLey,,
06-08-2025,14:00,06-08-2025|14:00,5,Gerson,7.943 tweet,7943.0
06-08-2025,14:00,06-08-2025|14:00,6,Secco,3.928 tweet,3928.0
06-08-2025,14:00,06-08-2025|14:00,7,#ANUNCIO360,12.399 tweet,12399.0
06-08-2025,14:00,06-08-2025|14:00,8,Maria,165.000 tweet,165000.0
06-08-2025,14:00,06-08-2025|14:00,9,Pirelli,3.357 tweet,3357.0
06-08-2025,20:00,06-08-2025|20:00,1,Cascini,3.923 tweet,3923.0
06-08-2025,20:00,06-08-2025|20:00,10,Maria,169.000 tweet,169000.0
06-08-2025,20:00,06-08-2025|20:00,2,#NicoVarroneAF2,12.800 tweet,12800.0
06-08-2025,20:00,06-08-2025|20:00,3,River,102.000 tweet,102000.0
06-08-2025,20:00,06-08-2025|20:00,4,Gerson,9.460 tweet,9460.0
06-08-2025,20:00,06-08-2025|20:00,5,SIEMPRE KUNFU,9.893 tweet,9893.0
06-08-2025,20:00,06-08-2025|20:00,6,Secco,7.067 tweet,7067.0
06-08-2025,20:00,06-08-2025|20:00,7,pato Juan,3.566 tweet,3566.0
06-08-2025,20:00,06-08-2025|20:00,8,Pirelli,3.824 tweet,3824.0
06-08-2025,20:00,06-08-2025|20:00,9,El PRO,28.400 tweet,28400.0
06-11-2024,10:00,06-11-2024|10:00,1,#Trump,821.000 tweet,821000.0
06-11-2024,10:00,06-11-2024|10:00,10,Oasis,64.800 tweet,64800.0
06-11-2024,10:00,06-11-2024|10:00,2,Kamala,2.440.000 tweet,2440000.0
06-11-2024,10:00,06-11-2024|10:00,3,Estados Unidos,525.000 tweet,525000.0
06-11-2024,10:00,06-11-2024|10:00,4,EEUU,276.000 tweet,276000.0
06-11-2024,10:00,06-11-2024|10:00,5,Pensilvania,137.000 tweet,137000.0
06-11-2024,10:00,06-11-2024|10:00,6,#USAElection2024,328.000 tweet,328000.0
06-11-2024,10:00,06-11-2024|10:00,7,Biden,1.759.999 tweet,1759999.0
06-11-2024,10:00,06-11-2024|10:00,8,Bortoleto,58.400 tweet,58400.0
06-11-2024,10:00,06-11-2024|10:00,9,Sauber,34.400 tweet,34400.0
06-11-2024,13:08,06-11-2024|13:08,1,President Donald Trump,815.000 tweet,815000.0
06-11-2024,13:08,06-11-2024|13:08,10,Casa Blanca,56.200 tweet,56200.0
06-11-2024,13:08,06-11-2024|13:08,2,Kamala,2.160.000 tweet,2160000.0
06-11-2024,13:08,06-11-2024|13:08,3,Estados Unidos,635.000 tweet,635000.0
06-11-2024,13:08,06-11-2024|13:08,4,EEUU,322.000 tweet,322000.0
06-11-2024,13:08,06-11-2024|13:08,5,Ariel Holan,,
06-11-2024,13:08,06-11-2024|13:08,6,Biden,2.360.000 tweet,2360000.0
06-11-2024,13:08,06-11-2024|13:08,7,Pensilvania,140.000 tweet,140000.0
06-11-2024,13:08,06-11-2024|13:08,8,#USAElection2024,376.000 tweet,376000.0
06-11-2024,13:08,06-11-2024|13:08,9,Oasis,46.400 tweet,46400.0
06-11-2024,14:00,06-11-2024|14:00,1,#DonaldTrump2024,13.200 tweet,13200.0
06-11-2024,14:00,06-11-2024|14:00,10,Yankees,27.799 tweet,27799.0
06-11-2024,14:00,06-11-2024|14:00,2,Kamala,6.699.999 tweet,6699999.0
06-11-2024,14:00,06-11-2024|14:00,3,Estados Unidos,658.000 tweet,658000.0
06-11-2024,14:00,06-11-2024|14:00,4,EEUU,332.000 tweet,332000.0
06-11-2024,14:00,06-11-2024|14:00,5,Intercargo,2.582 tweet,2582.0
06-11-2024,14:00,06-11-2024|14:00,6,Biden,2.080.000 tweet,2080000.0
06-11-2024,14:00,06-11-2024|14:00,7,Ariel Holan,,
06-11-2024,14:00,06-11-2024|14:00,8,Pensilvania,138.000 tweet,138000.0
06-11-2024,14:00,06-11-2024|14:00,9,Casa Blanca,58.599 tweet,58599.0
06-11-2024,20:00,06-11-2024|20:00,1,Trump Wins The White House,22.799 tweet,22799.0
06-11-2024,20:00,06-11-2024|20:00,10,Biden,1.520.000 tweet,1520000.0
06-11-2024,20:00,06-11-2024|20:00,2,#ColapintoToF1In2025,26.200 tweet,26200.0
06-11-2024,20:00,06-11-2024|20:00,3,#DoNotConcedeKamala,400.000 tweet,400000.0
06-11-2024,20:00,06-11-2024|20:00,4,Estados Unidos,737.000 tweet,737000.0
06-11-2024,20:00,06-11-2024|20:00,5,EEUU,371.000 tweet,371000.0
06-11-2024,20:00,06-11-2024|20:00,6,Cavani,2.166 tweet,2166.0
06-11-2024,20:00,06-11-2024|20:00,7,Intercargo,37.400 tweet,37400.0
06-11-2024,20:00,06-11-2024|20:00,8,Godoy Cruz,2.409 tweet,2409.0
06-11-2024,20:00,06-11-2024|20:00,9,Aguirre,7.840 tweet,7840.0
06-12-2024,10:00,06-12-2024|10:00,1,Kueider,81.600 tweet,81600.0
06-12-2024,10:00,06-12-2024|10:00,10,Mundial de Clubes,99.800 tweet,99800.0
06-12-2024,10:00,06-12-2024|10:00,2,#BuenViernes,,
06-12-2024,10:00,06-12-2024|10:00,3,Belliboni,45.400 tweet,45400.0
06-12-2024,10:00,06-12-2024|10:00,4,Benfica,27.000 tweet,27000.0
06-12-2024,10:00,06-12-2024|10:00,5,Bayern,54.000 tweet,54000.0
06-12-2024,10:00,06-12-2024|10:00,6,#ColapintoToF1In2025,47.800 tweet,47800.0
06-12-2024,10:00,06-12-2024|10:00,7,Delfina,11.200 tweet,11200.0
06-12-2024,10:00,06-12-2024|10:00,8,Demichelis,14.600 tweet,14600.0
06-12-2024,10:00,06-12-2024|10:00,9,Kelly,87.600 tweet,87600.0
